path,text,num_frames,height,width,aspect_ratio,fps,resolution
dataset/bridge/videos/train/84/rgb.mp4,flip pot upright in sink distractors,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/21053/rgb.mp4,Move yellow cloth closer to the left of blue utensil.,40,480,640,0.75,3.0,307200
dataset/bridge/videos/train/18739/rgb.mp4,turn lever vertical to front,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/19563/rgb.mp4,Move the spoon to the table's left edge.,44,480,640,0.75,3.0,307200
dataset/bridge/videos/train/8027/rgb.mp4,put potato on plate,29,480,640,0.75,3.0,307200
dataset/bridge/videos/train/24063/rgb.mp4,Place the spatula above the blue cloth.,37,480,640,0.75,3.0,307200
dataset/bridge/videos/train/25239/rgb.mp4,put knife in pot cardboard fence,31,480,640,0.75,3.0,307200
dataset/bridge/videos/train/19407/rgb.mp4,Move the mushroom to the front of the microwave.,34,480,640,0.75,3.0,307200
dataset/bridge/videos/train/22090/rgb.mp4,Push the blue towel to the middle of table,47,480,640,0.75,3.0,307200
dataset/bridge/videos/train/9319/rgb.mp4,Place the mushroom inside of the silver pan.,37,480,640,0.75,3.0,307200
dataset/bridge/videos/train/24107/rgb.mp4,put big spoon from basket to tray,28,480,640,0.75,3.0,307200
dataset/bridge/videos/train/8143/rgb.mp4,Put the silver pan on the orange rag.,46,480,640,0.75,3.0,307200
dataset/bridge/videos/train/9645/rgb.mp4,put carrot on plate,29,480,640,0.75,3.0,307200
dataset/bridge/videos/train/23796/rgb.mp4,close microwave,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/8863/rgb.mp4,turn faucet right 55,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/24827/rgb.mp4,Move the pot to the front right corner of the table,44,480,640,0.75,3.0,307200
dataset/bridge/videos/train/18301/rgb.mp4,put eggplant into pan,22,480,640,0.75,3.0,307200
dataset/bridge/videos/train/20885/rgb.mp4,lever vertical to front,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/9721/rgb.mp4,put fry in pot or pan an put pot or pan on stove,75,480,640,0.75,3.0,307200
dataset/bridge/videos/train/18265/rgb.mp4,close large4fbox flaps,23,480,640,0.75,3.0,307200
dataset/bridge/videos/train/24943/rgb.mp4,Move the pan in front of the mushroom,34,480,640,0.75,3.0,307200
dataset/bridge/videos/train/8907/rgb.mp4,"Move mushroom to left of spoon, on edge of table.",31,480,640,0.75,3.0,307200
dataset/bridge/videos/train/20755/rgb.mp4,move blue cloth to the right above pot,34,480,640,0.75,3.0,307200
dataset/bridge/videos/train/23922/rgb.mp4,close microwave,35,480,640,0.75,3.0,307200
dataset/bridge/videos/train/19393/rgb.mp4,Place the blue spoon to the left of the pot,42,480,640,0.75,3.0,307200
dataset/bridge/videos/train/24693/rgb.mp4,put the pot in the front right corner of table,44,480,640,0.75,3.0,307200
dataset/bridge/videos/train/21973/rgb.mp4,Move the pot in front of the orange napkin with cake on it.,33,480,640,0.75,3.0,307200
dataset/bridge/videos/train/22704/rgb.mp4,Move the towel to the front left corner of the table,25,480,640,0.75,3.0,307200
dataset/bridge/videos/train/23846/rgb.mp4,put carrot on plate cardboardfence,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/20631/rgb.mp4,Place the toy on the green cloth.,49,480,640,0.75,3.0,307200
dataset/bridge/videos/train/9995/rgb.mp4,take cucumber out of cup,36,480,640,0.75,3.0,307200
dataset/bridge/videos/train/22660/rgb.mp4,Move the blue spoon to the other side of the blue rag.,31,480,640,0.75,3.0,307200
dataset/bridge/videos/train/21817/rgb.mp4,close low fridge,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/4720/rgb.mp4,upright basil bottle cardboard fence,32,480,640,0.75,3.0,307200
dataset/bridge/videos/train/946/rgb.mp4,Move the fork top left of table,44,480,640,0.75,3.0,307200
dataset/bridge/videos/train/17235/rgb.mp4,Move the can to the front right corner of the table,38,480,640,0.75,3.0,307200
dataset/bridge/videos/train/7957/rgb.mp4,put knife on cutting board,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/5906/rgb.mp4,Scoot the pan to the right of the orange cloth.,40,480,640,0.75,3.0,307200
dataset/bridge/videos/train/3891/rgb.mp4,Place the green pepper between the yellow cloth and microwave.,36,480,640,0.75,3.0,307200
dataset/bridge/videos/train/15264/rgb.mp4,Move the mushroom to the right of the spoon,29,480,640,0.75,3.0,307200
dataset/bridge/videos/train/6771/rgb.mp4,take beet from pot sink,27,480,640,0.75,3.0,307200
dataset/bridge/videos/train/7833/rgb.mp4,Slide the blue towel to the front right corner of the table.,31,480,640,0.75,3.0,307200
dataset/bridge/videos/train/17351/rgb.mp4,Place the eggplant to the left of the napkin.,43,480,640,0.75,3.0,307200
dataset/bridge/videos/train/822/rgb.mp4,put banana in pot or pan,25,480,640,0.75,3.0,307200
dataset/bridge/videos/train/3589/rgb.mp4,put pear in bowl,29,480,640,0.75,3.0,307200
dataset/bridge/videos/train/4644/rgb.mp4,put lid on pot or pan,29,480,640,0.75,3.0,307200
dataset/bridge/videos/train/6615/rgb.mp4,"Pick up mushroom on top of cloth, move it backwards inside pot.",28,480,640,0.75,3.0,307200
dataset/bridge/videos/train/15300/rgb.mp4,keep blue spoon on the yellow cloth,47,480,640,0.75,3.0,307200
dataset/bridge/videos/train/13297/rgb.mp4,turn lever vertical to front distractors,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/5862/rgb.mp4,Pick the coffee mug and fix the stove.,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/1674/rgb.mp4,Move the can to the near edge of the table,42,480,640,0.75,3.0,307200
dataset/bridge/videos/train/4994/rgb.mp4,put spoon in pot,22,480,640,0.75,3.0,307200
dataset/bridge/videos/train/12361/rgb.mp4,Move the bowl to the left of the spoon.,35,480,640,0.75,3.0,307200
dataset/bridge/videos/train/2803/rgb.mp4,take carrot out of pot cardboard fence,37,480,640,0.75,3.0,307200
dataset/bridge/videos/train/10330/rgb.mp4,open fridge,38,480,640,0.75,3.0,307200
dataset/bridge/videos/train/3625/rgb.mp4,topple metal pot cardboard fence,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/14392/rgb.mp4,PICK UP THE VESSEL AND PUT ON THE ANOTHER SIDE OF THE TABLE,49,480,640,0.75,3.0,307200
dataset/bridge/videos/train/2967/rgb.mp4,close large4fbox flaps,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/7687/rgb.mp4,Move the silver pot to the right of the cloth.,38,480,640,0.75,3.0,307200
dataset/bridge/videos/train/12205/rgb.mp4,Put the spoon to the left of the cloth.,49,480,640,0.75,3.0,307200
dataset/bridge/videos/train/696/rgb.mp4,Slide the yellow cloth to the lower edge of the table,26,480,640,0.75,3.0,307200
dataset/bridge/videos/train/1710/rgb.mp4,Move the yellow spoon to right in front of the can with the red and white label.,38,480,640,0.75,3.0,307200
dataset/bridge/videos/train/3741/rgb.mp4,Put the green object in the pot.,32,480,640,0.75,3.0,307200
dataset/bridge/videos/train/17199/rgb.mp4,Pick up the fork and move it to the bottom left side of the counter.,49,480,640,0.75,3.0,307200
dataset/bridge/videos/train/10254/rgb.mp4,take sushi off plate,35,480,640,0.75,3.0,307200
dataset/bridge/videos/train/21544/rgb.mp4,close fridge,31,480,640,0.75,3.0,307200
dataset/bridge/videos/train/23969/rgb.mp4,put eggplant in pot or pan,15,480,640,0.75,3.0,307200
dataset/bridge/videos/train/18182/rgb.mp4,put broccoli on towel,29,480,640,0.75,3.0,307200
dataset/bridge/videos/train/21938/rgb.mp4,move fork to left table edge,38,480,640,0.75,3.0,307200
dataset/bridge/videos/train/23515/rgb.mp4,images are not loaded on this task,44,480,640,0.75,3.0,307200
dataset/bridge/videos/train/21420/rgb.mp4,Move the ladle spoon in front of microwave near the opening.,31,480,640,0.75,3.0,307200
dataset/bridge/videos/train/23471/rgb.mp4,turn lever vertical to front distractors,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/24410/rgb.mp4,put corn on plate,29,480,640,0.75,3.0,307200
dataset/bridge/videos/train/8454/rgb.mp4,put cup from counter to sink,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/22587/rgb.mp4,Move the blue cloth behind the sushi,29,480,640,0.75,3.0,307200
dataset/bridge/videos/train/8828/rgb.mp4,Move the towel far middle left of table,33,480,640,0.75,3.0,307200
dataset/bridge/videos/train/19110/rgb.mp4,Place the spoon below the yellow napkin,35,480,640,0.75,3.0,307200
dataset/bridge/videos/train/8530/rgb.mp4,Move the pot behind the green pepper,37,480,640,0.75,3.0,307200
dataset/bridge/videos/train/24574/rgb.mp4,put lid on pot cardboardfence,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/19074/rgb.mp4,Put the can in front of the fork.,42,480,640,0.75,3.0,307200
dataset/bridge/videos/train/24908/rgb.mp4,Bring the bowl to the near corner of the table.,48,480,640,0.75,3.0,307200
dataset/bridge/videos/train/2848/rgb.mp4,put beet in pot sink,30,480,640,0.75,3.0,307200
dataset/bridge/videos/train/13170/rgb.mp4,Move the yellow knife so that the handle touches the green rag.,38,480,640,0.75,3.0,307200
dataset/bridge/videos/train/2434/rgb.mp4,put cup from counter to sink,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/11121/rgb.mp4,Move the blue cloth down right next to the blue spoon,22,480,640,0.75,3.0,307200
dataset/bridge/videos/train/6496/rgb.mp4,put detergent in sink,26,480,640,0.75,3.0,307200
dataset/bridge/videos/train/15183/rgb.mp4,put eggplant in pot or pan,18,480,640,0.75,3.0,307200
dataset/bridge/videos/train/13014/rgb.mp4,put lid on pot cardboardfence,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/11045/rgb.mp4,end effector reaching corn,19,480,640,0.75,3.0,307200
dataset/bridge/videos/train/16388/rgb.mp4,Put the pot to the left of the purple item.,30,480,640,0.75,3.0,307200
dataset/bridge/videos/train/2550/rgb.mp4,put lid on stove,23,480,640,0.75,3.0,307200
dataset/bridge/videos/train/16024/rgb.mp4,put pot or pan on stove and put potato in pot or pan,79,480,640,0.75,3.0,307200
dataset/bridge/videos/train/5531/rgb.mp4,take lid off pot cardboardfence,32,480,640,0.75,3.0,307200
dataset/bridge/videos/train/571/rgb.mp4,end effector reaching pot or pan,19,480,640,0.75,3.0,307200
dataset/bridge/videos/train/7560/rgb.mp4,Put the potato on top of the napkin.,49,480,640,0.75,3.0,307200
dataset/bridge/videos/train/14075/rgb.mp4,PLACE THE PAN RIGHT SIDE TO THE TABLE.,31,480,640,0.75,3.0,307200
dataset/bridge/videos/train/869/rgb.mp4,Place the pot behind the cloth.,44,480,640,0.75,3.0,307200
dataset/bridge/videos/train/5455/rgb.mp4,Move the green cloth straight up to the top of the table.,33,480,640,0.75,3.0,307200
dataset/bridge/videos/train/2798/rgb.mp4,take carrot off plate cardboardfence,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/16140/rgb.mp4,Pick up chicken leg from silver pot and move towards the right.,49,480,640,0.75,3.0,307200
dataset/bridge/videos/train/7878/rgb.mp4,Put the purple cloth on the top left of the stove.,29,480,640,0.75,3.0,307200
dataset/bridge/videos/train/14111/rgb.mp4,Move the bowl and place in on the green cloth,37,480,640,0.75,3.0,307200
dataset/bridge/videos/train/5829/rgb.mp4,turn lever vertical to front,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/7404/rgb.mp4,PICK UP THE BLENDER AND PUT ANOTHER SIDE OF THE TABLE,31,480,640,0.75,3.0,307200
dataset/bridge/videos/train/415/rgb.mp4,end effector reaching pot or pan,19,480,640,0.75,3.0,307200
dataset/bridge/videos/train/12086/rgb.mp4,put knife on cutting board,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/1593/rgb.mp4,PLACETHE BLUE CLOTH TOWARDS THE OVEN,20,480,640,0.75,3.0,307200
dataset/bridge/videos/train/4852/rgb.mp4,Place the pot above the blue napkin,29,480,640,0.75,3.0,307200
dataset/bridge/videos/train/634/rgb.mp4,put spatula in pan,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/7625/rgb.mp4,move fork to left front table corner parallel to front edge,49,480,640,0.75,3.0,307200
dataset/bridge/videos/train/14330/rgb.mp4,put big spoon from basket to tray,26,480,640,0.75,3.0,307200
dataset/bridge/videos/train/16361/rgb.mp4,take sushi out of pot cardboard fence,38,480,640,0.75,3.0,307200
dataset/bridge/videos/train/5674/rgb.mp4,Pick up the spatula and put it in front of the cans.,37,480,640,0.75,3.0,307200
dataset/bridge/videos/train/6803/rgb.mp4,PICK UP THE CAULIFLOWER AND PUT ANOTHER SIDE OF THE TABLE,34,480,640,0.75,3.0,307200
dataset/bridge/videos/train/14254/rgb.mp4,put the can behind the knife,40,480,640,0.75,3.0,307200
dataset/bridge/videos/train/13199/rgb.mp4,open oven,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/7741/rgb.mp4,take broccoli out of pan cardboardfence,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/750/rgb.mp4,open oven,32,480,640,0.75,3.0,307200
dataset/bridge/videos/train/4936/rgb.mp4,open small4fbox flaps,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/3687/rgb.mp4,open fridge,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/10392/rgb.mp4,put spoon in bowl sink,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/6967/rgb.mp4,open oven,33,480,640,0.75,3.0,307200
dataset/bridge/videos/train/5710/rgb.mp4,put corn in pan which is on stove distractors,17,480,640,0.75,3.0,307200
dataset/bridge/videos/train/16205/rgb.mp4,Move blue cloth to the right of spoon.,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/880/rgb.mp4,move the blue cloth from front to behind on the table,49,480,640,0.75,3.0,307200
dataset/bridge/videos/train/1906/rgb.mp4,move spoon to in between bowl and potato,37,480,640,0.75,3.0,307200
dataset/bridge/videos/train/2771/rgb.mp4,put pepper in pan,27,480,640,0.75,3.0,307200
dataset/bridge/videos/train/7891/rgb.mp4,close oven,37,480,640,0.75,3.0,307200
dataset/bridge/videos/train/11264/rgb.mp4,Move red block from silver pot and place right upper corner.,49,480,640,0.75,3.0,307200
dataset/bridge/videos/train/13235/rgb.mp4,put corn on plate,28,480,640,0.75,3.0,307200
dataset/bridge/videos/train/3957/rgb.mp4,close microwave,29,480,640,0.75,3.0,307200
dataset/bridge/videos/train/11300/rgb.mp4,take carrot out of pot cardboard fence,37,480,640,0.75,3.0,307200
dataset/bridge/videos/train/2615/rgb.mp4,Place silver pot on top of yellow cloth.,47,480,640,0.75,3.0,307200
dataset/bridge/videos/train/17297/rgb.mp4,put can in pot,29,480,640,0.75,3.0,307200
dataset/bridge/videos/train/1862/rgb.mp4,replace the cake next to the green cloth,48,480,640,0.75,3.0,307200
dataset/bridge/videos/train/4782/rgb.mp4,pick the yellow capsicum and put it in bowl,48,480,640,0.75,3.0,307200
dataset/bridge/videos/train/598/rgb.mp4,open book,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/3833/rgb.mp4,put can in pot,29,480,640,0.75,3.0,307200
dataset/bridge/videos/train/7589/rgb.mp4,put lid on pot cardboardfence,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/13351/rgb.mp4,Place the red spoon on top of the blue cloth.,33,480,640,0.75,3.0,307200
dataset/bridge/videos/train/9937/rgb.mp4,Move the glass object and place it on the yellow cloth.,49,480,640,0.75,3.0,307200
dataset/bridge/videos/train/20693/rgb.mp4,put cup from anywhere into sink,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/19255/rgb.mp4,Move the mushroom to the back edge of the table,40,480,640,0.75,3.0,307200
dataset/bridge/videos/train/23498/rgb.mp4,Set the strawberry into the pot.,32,480,640,0.75,3.0,307200
dataset/bridge/videos/train/24755/rgb.mp4,topple metal pot cardboard fence,36,480,640,0.75,3.0,307200
dataset/bridge/videos/train/8711/rgb.mp4,close low fridge,33,480,640,0.75,3.0,307200
dataset/bridge/videos/train/19331/rgb.mp4,PICK UP THE  VESSEL  AND PUT ON THE TOWEL,47,480,640,0.75,3.0,307200
dataset/bridge/videos/train/23980/rgb.mp4,Move the towel to the top right corner of the stove,27,480,640,0.75,3.0,307200
dataset/bridge/videos/train/9853/rgb.mp4,Move the pot to the right eye of the stove.,30,480,640,0.75,3.0,307200
dataset/bridge/videos/train/8675/rgb.mp4,Place the broccoli in the pan,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/24631/rgb.mp4,topple hot sauce bottle cardboard fence,31,480,640,0.75,3.0,307200
dataset/bridge/videos/train/9783/rgb.mp4,Move the pot behind the cloth.,31,480,640,0.75,3.0,307200
dataset/bridge/videos/train/20827/rgb.mp4,put the bowl onto the orange cloth,45,480,640,0.75,3.0,307200
dataset/bridge/videos/train/23650/rgb.mp4,Place the silver pot on the right back of the table.,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/21601/rgb.mp4,put cup from anywhere into sink,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/22876/rgb.mp4,Move the yellow towel over to the  right side of the table,32,480,640,0.75,3.0,307200
dataset/bridge/videos/train/23734/rgb.mp4,Pick the carrot and put into the pot.,32,480,640,0.75,3.0,307200
dataset/bridge/videos/train/20943/rgb.mp4,Place the metal bowl behind the orange towel,46,480,640,0.75,3.0,307200
dataset/bridge/videos/train/22912/rgb.mp4,put carrot in bowl,25,480,640,0.75,3.0,307200
dataset/bridge/videos/train/24885/rgb.mp4,pick up pot from sink distractors,17,480,640,0.75,3.0,307200
dataset/bridge/videos/train/21765/rgb.mp4,take corn out of bowl sink,29,480,640,0.75,3.0,307200
dataset/bridge/videos/train/10075/rgb.mp4,Put the pepper inside the bowl.,49,480,640,0.75,3.0,307200
dataset/bridge/videos/train/3560/rgb.mp4,Place the spatula with handle on left burner.,28,480,640,0.75,3.0,307200
dataset/bridge/videos/train/1531/rgb.mp4,open fridge,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/12024/rgb.mp4,put detergent in sink,29,480,640,0.75,3.0,307200
dataset/bridge/videos/train/3404/rgb.mp4,put pepper in pot or pan,18,480,640,0.75,3.0,307200
dataset/bridge/videos/train/10111/rgb.mp4,"Place the yellow cloth between the metal pot and the spatula, on the front edge of the table.",23,480,640,0.75,3.0,307200
dataset/bridge/videos/train/1829/rgb.mp4,put the food on the towel,31,480,640,0.75,3.0,307200
dataset/bridge/videos/train/5593/rgb.mp4,Slide the blue rag next to the silver pan.,36,480,640,0.75,3.0,307200
dataset/bridge/videos/train/16086/rgb.mp4,take bowl off plate,26,480,640,0.75,3.0,307200
dataset/bridge/videos/train/12140/rgb.mp4,pick up pan from stove distractors,16,480,640,0.75,3.0,307200
dataset/bridge/videos/train/3878/rgb.mp4,open low fridge,37,480,640,0.75,3.0,307200
dataset/bridge/videos/train/6798/rgb.mp4,put pear in bowl cardboardfence,36,480,640,0.75,3.0,307200
dataset/bridge/videos/train/1455/rgb.mp4,take sushi off plate,31,480,640,0.75,3.0,307200
dataset/bridge/videos/train/4819/rgb.mp4,Put the mushroom underneath the silver pot on the stovetop.,30,480,640,0.75,3.0,307200
dataset/bridge/videos/train/15121/rgb.mp4,open cabinet,33,480,640,0.75,3.0,307200
dataset/bridge/videos/train/6434/rgb.mp4,Put the egg shape inside the silver bowl.,31,480,640,0.75,3.0,307200
dataset/bridge/videos/train/4465/rgb.mp4,close large4fbox flaps,23,480,640,0.75,3.0,307200
dataset/bridge/videos/train/6848/rgb.mp4,Move the pot to the far edge behind the cloth.,49,480,640,0.75,3.0,307200
dataset/bridge/videos/train/17170/rgb.mp4,close small4fbox flaps,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/6550/rgb.mp4,Slide the red spoon backwards towards the canned goods.,36,480,640,0.75,3.0,307200
dataset/bridge/videos/train/12388/rgb.mp4,Move the brush to the right burner,26,480,640,0.75,3.0,307200
dataset/bridge/videos/train/15045/rgb.mp4,open fridge,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/11183/rgb.mp4,Move red object into pot,49,480,640,0.75,3.0,307200
dataset/bridge/videos/train/2496/rgb.mp4,take sushi out of pot cardboard fence,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/17014/rgb.mp4,put pear on plate,22,480,640,0.75,3.0,307200
dataset/bridge/videos/train/4501/rgb.mp4,flip pot upright in sink distractors,23,480,640,0.75,3.0,307200
dataset/bridge/videos/train/8592/rgb.mp4,Place silver pot on top of blue cloth.,33,480,640,0.75,3.0,307200
dataset/bridge/videos/train/22441/rgb.mp4,pour almonds in pot,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/20410/rgb.mp4,put carrot on plate cardboardfence,38,480,640,0.75,3.0,307200
dataset/bridge/videos/train/20908/rgb.mp4,Pick up the broccoli ad place it on the right of the pot,40,480,640,0.75,3.0,307200
dataset/bridge/videos/train/22525/rgb.mp4,close oven,35,480,640,0.75,3.0,307200
dataset/bridge/videos/train/20574/rgb.mp4,Place the red fork on top of the green towel,48,480,640,0.75,3.0,307200
dataset/bridge/videos/train/22959/rgb.mp4,flip pot upright in sink distractors,23,480,640,0.75,3.0,307200
dataset/bridge/videos/train/21482/rgb.mp4,put sweet potato in pot which is in sink distractors,18,480,640,0.75,3.0,307200
dataset/bridge/videos/train/18044/rgb.mp4,take bowl off plate cardboard fence,29,480,640,0.75,3.0,307200
dataset/bridge/videos/train/9500/rgb.mp4,take clothes out of laundry machine,36,480,640,0.75,3.0,307200
dataset/bridge/videos/train/22689/rgb.mp4,Put the yellow object in the pot,40,480,640,0.75,3.0,307200
dataset/bridge/videos/train/18120/rgb.mp4,take carrot off plate cardboardfence,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/9818/rgb.mp4,put eggplant into pot or pan,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/25420/rgb.mp4,Move pot to bottom left corner of table.,32,480,640,0.75,3.0,307200
dataset/bridge/videos/train/9464/rgb.mp4,put pan on stove from sink,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/8362/rgb.mp4,flip pot upright in sink distractors,19,480,640,0.75,3.0,307200
dataset/bridge/videos/train/24326/rgb.mp4,Put the broccoli on the yellow cloth.,43,480,640,0.75,3.0,307200
dataset/bridge/videos/train/18800/rgb.mp4,Put the green pepper into the silver bowl.,36,480,640,0.75,3.0,307200
dataset/bridge/videos/train/9138/rgb.mp4,Place the yellow object at the top edge,49,480,640,0.75,3.0,307200
dataset/bridge/videos/train/19626/rgb.mp4,pick up glass cup,23,480,640,0.75,3.0,307200
dataset/bridge/videos/train/25018/rgb.mp4,close oven,38,480,640,0.75,3.0,307200
dataset/bridge/videos/train/18964/rgb.mp4,Move the green towel to the back left side of the table,27,480,640,0.75,3.0,307200
dataset/bridge/videos/train/24242/rgb.mp4,put knife in pot or pan,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/8206/rgb.mp4,end effector reaching pot or pan,15,480,640,0.75,3.0,307200
dataset/bridge/videos/train/19742/rgb.mp4,Pick up the napkin and put it next to the pot.,28,480,640,0.75,3.0,307200
dataset/bridge/videos/train/20384/rgb.mp4,Move the blue cloth to the upper right corner of table.,43,480,640,0.75,3.0,307200
dataset/bridge/videos/train/18518/rgb.mp4,Take out cheese from the vessel and put it on the table.,36,480,640,0.75,3.0,307200
dataset/bridge/videos/train/21272/rgb.mp4,Put the mushroom in front of the blue cloth.,41,480,640,0.75,3.0,307200
dataset/bridge/videos/train/20028/rgb.mp4,put pot in sink,20,480,640,0.75,3.0,307200
dataset/bridge/videos/train/22079/rgb.mp4,put clothes in laundry machine,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/23223/rgb.mp4,Move the cloth to the right of the pot.,35,480,640,0.75,3.0,307200
dataset/bridge/videos/train/19892/rgb.mp4,Place the bread  on the right side of the table,35,480,640,0.75,3.0,307200
dataset/bridge/videos/train/21316/rgb.mp4,open microwave,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/23347/rgb.mp4,pour almonds in pot,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/9294/rgb.mp4,Move the spoon between the mushroom and the pot,35,480,640,0.75,3.0,307200
dataset/bridge/videos/train/5207/rgb.mp4,put lid on stove,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/16712/rgb.mp4,pick up pot from sink distractors,17,480,640,0.75,3.0,307200
dataset/bridge/videos/train/15965/rgb.mp4,Move the can to the left of the red bell pepper,28,480,640,0.75,3.0,307200
dataset/bridge/videos/train/3390/rgb.mp4,take cucumber out of cup,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/17548/rgb.mp4,put banana in pot cardboard fence,36,480,640,0.75,3.0,307200
dataset/bridge/videos/train/10685/rgb.mp4,Put the potato in the cloth,32,480,640,0.75,3.0,307200
dataset/bridge/videos/train/247/rgb.mp4,put sushi in pot or pan,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/15519/rgb.mp4,Move the cloth to the top left corner of the table.,34,480,640,0.75,3.0,307200
dataset/bridge/videos/train/17934/rgb.mp4,take clothes out of laundry machine,37,480,640,0.75,3.0,307200
dataset/bridge/videos/train/14743/rgb.mp4,lift bowl,17,480,640,0.75,3.0,307200
dataset/bridge/videos/train/7256/rgb.mp4,Put the carrot near the cans.,29,480,640,0.75,3.0,307200
dataset/bridge/videos/train/4139/rgb.mp4,Put the silver pot directly above the green rag.,32,480,640,0.75,3.0,307200
dataset/bridge/videos/train/15801/rgb.mp4,move spoon to just below canned foods,31,480,640,0.75,3.0,307200
dataset/bridge/videos/train/16676/rgb.mp4,"Set the spoon op top of the blue cloth, near its left edge.",29,480,640,0.75,3.0,307200
dataset/bridge/videos/train/5363/rgb.mp4,Hold the orange slice from right side of steel pan and place it on top of yellow cloth.,35,480,640,0.75,3.0,307200
dataset/bridge/videos/train/13996/rgb.mp4,Put the food near the closest corner of the table.,47,480,640,0.75,3.0,307200
dataset/bridge/videos/train/7332/rgb.mp4,Take the strawberry off the rag and put it in the pot.,28,480,640,0.75,3.0,307200
dataset/bridge/videos/train/14627/rgb.mp4,Move the spoon to the left of the silver pot.,42,480,640,0.75,3.0,307200
dataset/bridge/videos/train/6168/rgb.mp4,put carrot in pot cardboard fence,29,480,640,0.75,3.0,307200
dataset/bridge/videos/train/17850/rgb.mp4,Put the metal pot to the right of the yellow spoon.,35,480,640,0.75,3.0,307200
dataset/bridge/videos/train/323/rgb.mp4,open fridge,38,480,640,0.75,3.0,307200
dataset/bridge/videos/train/13646/rgb.mp4,"Move spoon to left of pot, yellow cloth.",49,480,640,0.75,3.0,307200
dataset/bridge/videos/train/10831/rgb.mp4,close microwave,39,480,640,0.75,3.0,307200
dataset/bridge/videos/train/1109/rgb.mp4,Move the mushroom and place it on the blue towel,33,480,640,0.75,3.0,307200
dataset/bridge/videos/train/17780/rgb.mp4,Put the orange container on top of the yellow cloth,49,480,640,0.75,3.0,307200
dataset/bridge/videos/train/12860/rgb.mp4,turn lever vertical to front distractors,24,480,640,0.75,3.0,307200
dataset/bridge/videos/train/3158/rgb.mp4,Place the corn on top of the cloth.,38,480,640,0.75,3.0,307200
dataset/bridge/videos/train/4295/rgb.mp4,open microwave,34,480,640,0.75,3.0,307200
dataset/bridge/videos/train/11617/rgb.mp4,open white1fbox flap,21,480,640,0.75,3.0,307200
dataset/bridge/videos/train/2302/rgb.mp4,put pan on stove and put stuffedpig in pan,68,480,640,0.75,3.0,307200
dataset/bridge/videos/train/12578/rgb.mp4,close large4fbox flaps,22,480,640,0.75,3.0,307200
dataset/bridge/videos/train/10955/rgb.mp4,Move the purple cloth from right side to left side,44,480,640,0.75,3.0,307200
dataset/bridge/videos/train/13722/rgb.mp4,Move and place the chicken piece just above the spoon.,30,480,640,0.75,3.0,307200
dataset/bridge/videos/train/2266/rgb.mp4,Move the blue fork to the front empty corner of the table.,45,480,640,0.75,3.0,307200
